"Location","Year","Month","Day","Hour","Solar_Elevation"
"Solar Array",2010,12,29,4,-54.6069864569628
"Solar Array",2010,12,29,5,-44.2089870129837
"Solar Array",2010,12,29,6,-33.3937693266143
"Solar Array",2010,12,29,7,-22.6149596119874
"Solar Array",2010,12,29,8,-12.1815165393222
"Solar Array",2010,12,29,9,-2.38562672051498
"Solar Array",2010,12,29,10,6.435406125753
"Solar Array",2010,12,29,11,13.8657530548291
"Solar Array",2010,12,29,12,19.4134498870304
"Solar Array",2010,12,29,13,22.5799521342873
"Solar Array",2010,12,29,14,23.0107505385653
"Solar Array",2010,12,29,15,20.6528782809769
"Solar Array",2010,12,29,16,15.782036873741
"Solar Array",2010,12,29,17,8.87164635746873
"Solar Array",2010,12,29,18,0.427104003193264
"Solar Array",2010,12,29,19,-9.10978393277712
"Solar Array",2010,12,29,20,-19.379882260985
"Solar Array",2010,12,29,21,-30.081907641594
"Solar Array",2010,12,29,22,-40.9204078086258
"Solar Array",2010,12,29,23,-51.5058962934087
"Solar Array",2010,12,29,24,-61.1073879699726
"Solar Array",2010,12,30,1,-68.0096112739052
"Solar Array",2010,12,30,2,-69.1162715190523
"Solar Array",2010,12,30,3,-63.6654967342102
"Solar Array",2010,12,30,4,-54.6445297444981
"Solar Array",2010,12,30,5,-44.2562767605429
"Solar Array",2010,12,30,6,-33.4429110774586
"Solar Array",2010,12,30,7,-22.6611496409182
"Solar Array",2010,12,30,8,-12.2210103241877
"Solar Array",2010,12,30,9,-2.41484402522735
"Solar Array",2010,12,30,10,6.42027679449801
"Solar Array",2010,12,30,11,13.8687522100052
"Solar Array",2010,12,30,12,19.43829120579
"Solar Array",2010,12,30,13,22.6288230114715
"Solar Array",2010,12,30,14,23.0830233361446
"Solar Array",2010,12,30,15,20.7449571341337
"Solar Array",2010,12,30,16,15.8887623924312
"Solar Array",2010,12,30,17,8.98806013095633
"Solar Array",2010,12,30,18,0.549394025531896
"Solar Array",2010,12,30,19,-8.9841831578633
"Solar Array",2010,12,30,20,-19.2525597306959
"Solar Array",2010,12,30,21,-29.9538075742251
"Solar Array",2010,12,30,22,-40.7921927923117
"Solar Array",2010,12,30,23,-51.3786691213561
"Solar Array",2010,12,30,24,-60.9852600819931
"Solar Array",2010,12,31,1,-67.9087756001926
"Solar Array",2010,12,31,2,-69.0688277213646
"Solar Array",2010,12,31,3,-63.6703570303758
"Solar Array",2010,12,31,4,-54.6758127529435
"Solar Array",2010,12,31,5,-44.2978673520078
"Solar Array",2010,12,31,6,-33.4865305452182
"Solar Array",2010,12,31,7,-22.7017492438458
"Solar Array",2010,12,31,8,-12.2546801265535
"Solar Array",2010,12,31,9,-2.43788762121224
"Solar Array",2010,12,31,10,6.41174338432226
"Solar Array",2010,12,31,11,13.878783524724
"Solar Array",2010,12,31,12,19.4705266842767
"Solar Array",2010,12,31,13,22.6852626578523
"Solar Array",2010,12,31,14,23.1627586427411
"Solar Array",2010,12,31,15,20.8441024636293
"Solar Array",2010,12,31,16,16.0019581091926
"Solar Array",2010,12,31,17,9.11027635522593
"Solar Array",2010,12,31,18,0.676852751541716
"Solar Array",2010,12,31,19,-8.85394820735476
"Solar Array",2010,12,31,20,-19.1209985300175
"Solar Array",2010,12,31,21,-29.8216877889253
"Solar Array",2010,12,31,22,-40.659939172334
"Solar Array",2010,12,31,23,-51.2470238829677
"Solar Array",2010,12,31,24,-60.8577385985442
"Solar Array",2011,1,1,1,-67.8007948131702
"Solar Array",2011,1,1,2,-69.0130684024673
"Solar Array",2011,1,1,3,-63.6677872073645
"Solar Array",2011,1,1,4,-54.7007364920555
"Solar Array",2011,1,1,5,-44.3336642629559
"Solar Array",2011,1,1,6,-33.5245425500357
"Solar Array",2011,1,1,7,-22.7366842701443
"Solar Array",2011,1,1,8,-12.282464147807
"Solar Array",2011,1,1,9,-2.45470951294818
"Solar Array",2011,1,1,10,6.4098385797311
"Solar Array",2011,1,1,11,13.8958631003083
"Solar Array",2011,1,1,12,19.5101551001086
"Solar Array",2011,1,1,13,22.7492522757003
"Solar Array",2011,1,1,14,23.2499199856642
"Solar Array",2011,1,1,15,20.9502603976143
"Solar Array",2011,1,1,16,16.1215542840191
"Solar Array",2011,1,1,17,9.2382124054546
"Solar Array",2011,1,1,18,0.809388288690997
"Solar Array",2011,1,1,19,-8.7191768901631
"Solar Array",2011,1,1,20,-18.9852997584074
"Solar Array",2011,1,1,21,-29.685650936558
"Solar Array",2011,1,1,22,-40.5237505030922
"Solar Array",2011,1,1,23,-51.1110660933524
"Solar Array",2011,1,1,24,-60.7249340725003
"Solar Array",2011,1,2,1,-67.6857732596069
"Solar Array",2011,1,2,2,-68.9490084192992
"Solar Array",2011,1,2,3,-63.6577110087777
"Solar Array",2011,1,2,4,-54.719204920449
"Solar Array",2011,1,2,5,-44.3635754097845
"Solar Array",2011,1,2,6,-33.5568644408905
"Solar Array",2011,1,2,7,-22.7658833611822
"Solar Array",2011,1,2,8,-12.30430367231
"Solar Array",2011,1,2,9,-2.46526503945861
"Solar Array",2011,1,2,10,6.41459156230115
"Solar Array",2011,1,2,11,13.920003478571
"Solar Array",2011,1,2,12,19.5571717254228
"Solar Array",2011,1,2,13,22.8207696818802
"Solar Array",2011,1,2,14,23.344467637039
"Solar Array",2011,1,2,15,21.0633739561996
"Solar Array",2011,1,2,16,16.2474783075023
"Solar Array",2011,1,2,17,9.37178317209531
"Solar Array",2011,1,2,18,0.946906778819283
"Solar Array",2011,1,2,19,-8.57996837422394
"Solar Array",2011,1,2,20,-18.8455652248756
"Solar Array",2011,1,2,21,-29.5457997172616
"Solar Array",2011,1,2,22,-40.383729753481
"Solar Array",2011,1,2,23,-50.970900187631
"Solar Array",2011,1,2,24,-60.586956158975
"Solar Array",2011,1,3,1,-67.5638174516116
"Solar Array",2011,1,3,2,-68.8766701087955
"Solar Array",2011,1,3,3,-63.6400576044734
"Solar Array",2011,1,3,4,-54.7311252235256
"Solar Array",2011,1,3,5,-44.3875113557568
"Solar Array",2011,1,3,6,-33.5834162501467
"Solar Array",2011,1,3,7,-22.7892780660573
"Solar Array",2011,1,3,8,-12.3201431507324
"Solar Array",2011,1,3,9,-2.46951292886891
"Solar Array",2011,1,3,10,6.42602798201713
"Solar Array",2011,1,3,11,13.9512136358939
"Solar Array",2011,1,3,12,19.6115683401808
"Solar Array",2011,1,3,13,22.8997893370431
"Solar Array",2011,1,3,14,23.4463586563849
"Solar Array",2011,1,3,15,21.1833831067198
"Solar Array",2011,1,3,16,16.3796547699875
"Solar Array",2011,1,3,17,9.51090114480681
"Solar Array",2011,1,3,18,1.08931249537642
"Solar Array",2011,1,3,19,-8.43642307949902
"Solar Array",2011,1,3,20,-18.7018973354829
"Solar Array",2011,1,3,21,-29.4022367660462
"Solar Array",2011,1,3,22,-40.2399791916812
"Solar Array",2011,1,3,23,-50.8266293973757
"Solar Array",2011,1,3,24,-60.4439134405473
"Solar Array",2011,1,4,1,-67.4350357283455
"Solar Array",2011,1,4,2,-68.7960831835304
"Solar Array",2011,1,4,3,-63.6147618902704
"Solar Array",2011,1,4,4,-54.736408089825
"Solar Array",2011,1,4,5,-44.4053855171899
"Solar Array",2011,1,4,6,-33.6041208475629
"Solar Array",2011,1,4,7,-22.8068029559224
"Solar Array",2011,1,4,8,-12.329930281283
"Solar Array",2011,1,4,9,-2.46741535038976
"Solar Array",2011,1,4,10,6.44416993147449
"Solar Array",2011,1,4,11,13.9894989803652
"Solar Array",2011,1,4,12,19.6733332487142
"Solar Array",2011,1,4,13,22.9862823782436
"Solar Array",2011,1,4,14,23.555546936731
"Solar Array",2011,1,4,15,21.3102248225271
"Solar Array",2011,1,4,16,16.5180055341293
"Solar Array",2011,1,4,17,9.65547649943393
"Solar Array",2011,1,4,18,1.23650794302203
"Solar Array",2011,1,4,19,-8.28864256969261
"Solar Array",2011,1,4,20,-18.5543989810044
"Solar Array",2011,1,4,21,-29.2550645404315
"Solar Array",2011,1,4,22,-40.0926002745197
"Solar Array",2011,1,4,23,-50.6783556354409
"Solar Array",2011,1,4,24,-60.2959132670127
"Solar Array",2011,1,5,1,-67.2995379301527
"Solar Array",2011,1,5,2,-68.7072845928682
"Solar Array",2011,1,5,3,-63.5817647689298
"Solar Array",2011,1,5,4,-54.7349679843316
"Solar Array",2011,1,5,5,-44.4171143690188
"Solar Array",2011,1,5,6,-33.6189040933357
"Solar Array",2011,1,5,7,-22.8183957366651
"Solar Array",2011,1,5,8,-12.333616088734
"Solar Array",2011,1,5,9,-2.45893796371583
"Solar Array",2011,1,5,10,6.46903592288639
"Solar Array",2011,1,5,11,14.0348613518627
"Solar Array",2011,1,5,12,19.742451299366
"Solar Array",2011,1,5,13,23.0802166548201
"Solar Array",2011,1,5,14,23.6719832541013
"Solar Array",2011,1,5,15,21.4438331451573
"Solar Array",2011,1,5,16,16.6624498107073
"Solar Array",2011,1,5,17,9.80541718791028
"Solar Array",2011,1,5,18,1.38839395946485
"Solar Array",2011,1,5,19,-8.13672944278643
"Solar Array",2011,1,5,20,-18.403173424834
"Solar Array",2011,1,5,21,-29.1043852101465
"Solar Array",2011,1,5,22,-39.9416935413279
"Solar Array",2011,1,5,23,-50.5261793889814
"Solar Array",2011,1,5,24,-60.1430616094326
"Solar Array",2011,1,6,1,-67.15743508673
"Solar Array",2011,1,6,2,-68.610318351652
"Solar Array",2011,1,6,3,-63.5410134101137
"Solar Array",2011,1,6,4,-54.7267234172331
"Solar Array",2011,1,6,5,-44.4226176489297
"Solar Array",2011,1,6,6,-33.6276949897181
"Solar Array",2011,1,6,7,-22.8239973596852
"Solar Array",2011,1,6,8,-12.3311550011153
"Solar Array",2011,1,6,9,-2.44404996582028
"Solar Array",2011,1,6,10,6.50064086783816
"Solar Array",2011,1,6,11,14.087299024972
"Solar Array",2011,1,6,12,19.8189039070774
"Solar Array",2011,1,6,13,23.1815567673662
"Solar Array",2011,1,6,14,23.7956153201937
"Solar Array",2011,1,6,15,21.584139249699
"Solar Array",2011,1,6,16,16.8129042375415
"Solar Array",2011,1,6,17,9.96062903093859
"Solar Array",2011,1,6,18,1.54486981941102
"Solar Array",2011,1,6,19,-7.98078722051029
"Solar Array",2011,1,6,20,-18.2483241912158
"Solar Array",2011,1,6,21,-28.9503005489209
"Solar Array",2011,1,6,22,-39.7873585122377
"Solar Array",2011,1,6,23,-50.3701996204477
"Solar Array",2011,1,6,24,-59.9854629281829
"Solar Array",2011,1,7,1,-67.0088391206875
"Solar Array",2011,1,7,2,-68.5052353388152
"Solar Array",2011,1,7,3,-63.4924614871964
"Solar Array",2011,1,7,4,-54.711597206598
"Solar Array",2011,1,7,5,-44.4218185592227
"Solar Array",2011,1,7,6,-33.630425830728
"Solar Array",2011,1,7,7,-22.8235521304933
"Solar Array",2011,1,7,8,-12.3225049239454
"Solar Array",2011,1,7,9,-2.422724135115
"Solar Array",2011,1,7,10,6.53899605974129
"Solar Array",2011,1,7,11,14.1468067146301
"Solar Array",2011,1,7,12,19.9026690787701
"Solar Array",2011,1,7,13,23.2902641096188
"Solar Array",2011,1,7,14,23.9263878380652
"Solar Array",2011,1,7,15,21.7310715131828
"Solar Array",2011,1,7,16,16.9692829613394
"Solar Array",2011,1,7,17,10.1210158132906
"Solar Array",2011,1,7,18,1.70583334047076
"Solar Array",2011,1,7,19,-7.82092023688081
"Solar Array",2011,1,7,20,-18.0899549539018
"Solar Array",2011,1,7,21,-28.792911828409
"Solar Array",2011,1,7,22,-39.6296935908482
"Solar Array",2011,1,7,23,-50.2105136763285
"Solar Array",2011,1,7,24,-59.8232200546364
"Solar Array",2011,1,8,1,-66.853862567595
"Solar Array",2011,1,8,2,-68.3920930685894
"Solar Array",2011,1,8,3,-63.4360693890093
"Solar Array",2011,1,8,4,-54.6895167334297
"Solar Array",2011,1,8,5,-44.4146439655325
"Solar Array",2011,1,8,6,-33.6270323494394
"Solar Array",2011,1,8,7,-22.8170078148361
"Solar Array",2011,1,8,8,-12.3076273118507
"Solar Array",2011,1,8,9,-2.39493687293613
"Solar Array",2011,1,8,10,6.58410915894285
"Solar Array",2011,1,8,11,14.2133755843898
"Solar Array",2011,1,8,12,19.9937214413733
"Solar Array",2011,1,8,13,23.4062969130827
"Solar Array",2011,1,8,14,24.064242560633
"Solar Array",2011,1,8,15,21.884555585798
"Solar Array",2011,1,8,16,17.131497722292
"Solar Array",2011,1,8,17,10.2864793815517
"Solar Array",2011,1,8,18,1.87118099085768
"Solar Array",2011,1,8,19,-7.65723352595879
"Solar Array",2011,1,8,20,-17.9281694253491
"Solar Array",2011,1,8,21,-28.6323197142966
"Solar Array",2011,1,8,22,-39.4687959712141
"Solar Array",2011,1,8,23,-50.0472172034176
"Solar Array",2011,1,8,24,-59.6564340860619
"Solar Array",2011,1,9,1,-66.6926183133463
"Solar Array",2011,1,9,2,-68.2709554372241
"Solar Array",2011,1,9,3,-63.3718044048424
"Solar Array",2011,1,9,4,-54.6604141875628
"Solar Array",2011,1,9,5,-44.4010245915148
"Solar Array",2011,1,9,6,-33.617453862328
"Solar Array",2011,1,9,7,-22.80431574204
"Solar Array",2011,1,9,8,-12.286487237413
"Solar Array",2011,1,9,9,-2.36066824230504
"Solar Array",2011,1,9,10,6.63598418045687
"Solar Array",2011,1,9,11,14.2869932572052
"Solar Array",2011,1,9,12,20.0920322723487
"Solar Array",2011,1,9,13,23.5296102942108
"Solar Array",2011,1,9,14,24.2091183517925
"Solar Array",2011,1,9,15,22.0445144647377
"Solar Array",2011,1,9,16,17.2994579412215
"Solar Array",2011,1,9,17,10.4569197441218
"Solar Array",2011,1,9,18,2.04080799870079
"Solar Array",2011,1,9,19,-7.48983270898673
"Solar Array",2011,1,9,20,-17.7630712465874
"Solar Array",2011,1,9,21,-28.4686241646532
"Solar Array",2011,1,9,22,-39.304761549104
"Solar Array",2011,1,9,23,-49.8804040723703
"Solar Array",2011,1,9,24,-59.4852042932815
"Solar Array",2011,1,10,1,-66.5252193494484
"Solar Array",2011,1,10,2,-68.1418924483104
"Solar Array",2011,1,10,3,-63.2996408812928
"Solar Array",2011,1,10,4,-54.6242268028922
"Solar Array",2011,1,10,5,-44.380895208592
"Solar Array",2011,1,10,6,-33.6016334101291
"Solar Array",2011,1,10,7,-22.7854309052502
"Solar Array",2011,1,10,8,-12.2590534570713
"Solar Array",2011,1,10,9,-2.31990200390396
"Solar Array",2011,1,10,10,6.69462148429167
"Solar Array",2011,1,10,11,14.3676438286435
"Solar Array",2011,1,10,12,20.1975695325649
"Solar Array",2011,1,10,13,23.6601563039602
"Solar Array",2011,1,10,14,24.3609512499497
"Solar Array",2011,1,10,15,22.2108685704642
"Solar Array",2011,1,10,16,17.4730708090806
"Solar Array",2011,1,10,17,10.6322351732759
"Solar Array",2011,1,10,18,2.21460846277672
"Solar Array",2011,1,10,19,-7.31882388108589
"Solar Array",2011,1,10,20,-17.5947638778955
"Solar Array",2011,1,10,21,-28.3019243306045
"Solar Array",2011,1,10,22,-39.1376848374961
"Solar Array",2011,1,10,23,-49.7101663083276
"Solar Array",2011,1,10,24,-59.3096280405978
"Solar Array",2011,1,11,1,-66.3517785466086
"Solar Array",2011,1,11,2,-68.004979919922
"Solar Array",2011,1,11,3,-63.2195603498389
"Solar Array",2011,1,11,4,-54.5808970804684
"Solar Array",2011,1,11,5,-44.3541948198475
"Solar Array",2011,1,11,6,-33.5795178946511
"Solar Array",2011,1,11,7,-22.7603120582287
"Solar Array",2011,1,11,8,-12.2252984738966
"Solar Array",2011,1,11,9,-2.27262564919639
"Solar Array",2011,1,11,10,6.76001776835457
"Solar Array",2011,1,11,11,14.4553078824382
"Solar Array",2011,1,11,12,20.3102979013845
"Solar Array",2011,1,11,13,23.7978839795433
"Solar Array",2011,1,11,14,24.519674533767
"Solar Array",2011,1,11,15,22.3835358251817
"Solar Array",2011,1,11,16,17.6522413785885
"Solar Array",2011,1,11,17,10.8123223090705
"Solar Array",2011,1,11,18,2.39247546445192
"Solar Array",2011,1,11,19,-7.14431349770443
"Solar Array",2011,1,11,20,-17.4233504904414
"Solar Array",2011,1,11,21,-28.1323184594146
"Solar Array",2011,1,11,22,-38.9676588862827
"Solar Array",2011,1,11,23,-49.5365940283877
"Solar Array",2011,1,11,24,-59.1298007174823
"Solar Array",2011,1,12,1,-66.1724084467953
"Solar Array",2011,1,12,2,-67.8602991768438
"Solar Array",2011,1,12,3,-63.1315516243232
"Solar Array",2011,1,12,4,-54.5303729980536
"Solar Array",2011,1,12,5,-44.3208668371578
"Solar Array",2011,1,12,6,-33.5510582109835
"Solar Array",2011,1,12,7,-22.7289218083714
"Solar Array",2011,1,12,8,-12.1851985970458
"Solar Array",2011,1,12,9,-2.2188304306115
"Solar Array",2011,1,12,10,6.83216606392568
"Solar Array",2011,1,12,11,14.5499625083021
"Solar Array",2011,1,12,12,20.4301788138255
"Solar Array",2011,1,12,13,23.9427393981958
"Solar Array",2011,1,12,14,24.6852187899162
"Solar Array",2011,1,12,15,22.5624317333009
"Solar Array",2011,1,12,16,17.8368726577861
"Solar Array",2011,1,12,17,10.997076264877
"Solar Array",2011,1,12,18,2.57430118062136
"Solar Array",2011,1,12,19,-6.96640826101941
"Solar Array",2011,1,12,20,-17.2489338590562
"Solar Array",2011,1,12,21,-27.959903800075
"Solar Array",2011,1,12,22,-38.7947752061723
"Solar Array",2011,1,12,23,-49.3597753857167
"Solar Array",2011,1,12,24,-58.9458156815032
"Solar Array",2011,1,13,1,-65.9872210737653
"Solar Array",2011,1,13,2,-67.7079367311646
"Solar Array",2011,1,13,3,-63.0356108678469
"Solar Array",2011,1,13,4,-54.4726082048126
"Solar Array",2011,1,13,5,-44.2808592506677
"Solar Array",2011,1,13,6,-33.5162093745352
"Solar Array",2011,1,13,7,-22.6912267055911
"Solar Array",2011,1,13,8,-12.1387339976956
"Solar Array",2011,1,13,9,-2.15851138870613
"Solar Array",2011,1,13,10,6.91105573370257
"Solar Array",2011,1,13,11,14.6515813219294
"Solar Array",2011,1,13,12,20.5571704996683
"Solar Array",2011,1,13,13,24.094665732792
"Solar Array",2011,1,13,14,24.8575119826387
"Solar Array",2011,1,13,15,22.7474694636779
"Solar Array",2011,1,13,16,18.0268657052849
"Solar Array",2011,1,13,17,11.1863907343152
"Solar Array",2011,1,13,18,2.75997699740861
"Solar Array",2011,1,13,19,-6.78521500651082
"Solar Array",2011,1,13,20,-17.0716162563201
"Solar Array",2011,1,13,21,-27.7847765115161
"Solar Array",2011,1,13,22,-38.619123696788
"Solar Array",2011,1,13,23,-49.1797965200998
"Solar Array",2011,1,13,24,-58.7577642119668
"Solar Array",2011,1,14,1,-65.7963277618815
"Solar Array",2011,1,14,2,-67.5479839544591
"Solar Array",2011,1,14,3,-62.9317416289008
"Solar Array",2011,1,14,4,-54.4075621999083
"Solar Array",2011,1,14,5,-44.2341247897321
"Solar Array",2011,1,14,6,-33.4749306423434
"Solar Array",2011,1,14,7,-22.6471973267185
"Solar Array",2011,1,14,8,-12.0858887612513
"Solar Array",2011,1,14,9,-2.09166737620768
"Solar Array",2011,1,14,10,6.99667247242022
"Solar Array",2011,1,14,11,14.7601344871249
"Solar Array",2011,1,14,12,20.6912280243869
"Solar Array",2011,1,14,13,24.2536033091356
"Solar Array",2011,1,14,14,25.0364795249091
"Solar Array",2011,1,14,15,22.9385599334083
"Solar Array",2011,1,14,16,18.2221197269859
"Solar Array",2011,1,14,17,11.3801580993498
"Solar Array",2011,1,14,18,2.94939362439506
"Solar Array",2011,1,14,19,-6.60084058993176
"Solar Array",2011,1,14,20,-16.8914993481508
"Solar Array",2011,1,14,21,-27.6070315735607
"Solar Array",2011,1,14,22,-38.4407925789705
"Solar Array",2011,1,14,23,-48.9967415147503
"Solar Array",2011,1,14,24,-58.5657354737487
"Solar Array",2011,1,15,1,-65.599839002911
"Solar Array",2011,1,15,2,-67.3805367446865
"Solar Array",2011,1,15,3,-62.819954846872
"Solar Array",2011,1,15,4,-54.3352004938787
"Solar Array",2011,1,15,5,-44.1806210744807
"Solar Array",2011,1,15,6,-33.4271856280994
"Solar Array",2011,1,15,7,-22.5968083550659
"Solar Array",2011,1,15,8,-12.0266509356196
"Solar Array",2011,1,15,9,-2.01830107883615
"Solar Array",2011,1,15,10,7.08899831006703
"Solar Array",2011,1,15,11,14.8755887400028
"Solar Array",2011,1,15,12,20.8323033317903
"Solar Array",2011,1,15,13,24.4194896647673
"Solar Array",2011,1,15,14,25.2220443510112
"Solar Array",2011,1,15,15,23.1356118929599
"Solar Array",2011,1,15,16,18.4225321740331
"Solar Array",2011,1,15,17,11.5782695393098
